nodeId,path,parentId,depth,baseClass,displayName,sequenceId,sequenceName,property,keyframeType,keyframeCount,times,values,easingTypes,baseValue
5,0.0.3,1,2,CCSprite,CCSpriteArmRight,4,like,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.666670024394989,"[20, 107] | [19, 104] | [21, 102] | [19, 104] | [5, 100]",1 | 1 | 1 | 1 | 1,"[20, 107]"
5,0.0.3,1,2,CCSprite,CCSpriteArmRight,4,like,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.666670024394989,-30 | -60 | -30 | -60 | -110,1 | 1 | 1 | 1 | 1,-30
5,0.0.3,1,2,CCSprite,CCSpriteArmRight,4,like,visible,1,1,0.1666666716337204,true,1,0
6,0.0.4,1,2,CCSprite,CCSpriteBody,2,walkin,visible,1,1,0,true,1,0
6,0.0.4,1,2,CCSprite,CCSpriteBody,3,order,visible,1,1,0,true,1,0
6,0.0.4,1,2,CCSprite,CCSpriteBody,4,like,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-6, 73] | [-5, 68] | [-6, 69] | [-5, 68] | [-6, 73]",1 | 1 | 1 | 1 | 1,"[-5, 68]"
6,0.0.4,1,2,CCSprite,CCSpriteBody,4,like,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,-5 | 0 | 5 | 0 | -5,1 | 1 | 1 | 1 | 1,0
6,0.0.4,1,2,CCSprite,CCSpriteBody,4,like,visible,1,1,0,true,1,0
6,0.0.4,1,2,CCSprite,CCSpriteBody,5,angry,visible,1,1,0,true,1,0
6,0.0.4,1,2,CCSprite,CCSpriteBody,6,eat,visible,1,1,0,true,1,0
7,0.0.5,1,2,CCSprite,CCSpriteArmLeft2,4,like,position,3,2,0.3333333432674408 | 0.5,"[-24, 86] | [-17, 92]",1 | 1,"[-24, 86]"
7,0.0.5,1,2,CCSprite,CCSpriteArmLeft2,4,like,rotation,2,2,0.3333333432674408 | 0.5,0 | -50,1 | 1,0
7,0.0.5,1,2,CCSprite,CCSpriteArmLeft2,4,like,visible,1,2,0.3333333432674408 | 0.5,true | true,1 | 1,0
8,0.0.6,1,2,CCSprite,CCSpriteArmLeft,2,walkin,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-30, 104] | [-37, 104] | [-30, 104] | [-30, 104] | [-30, 104]",1 | 1 | 1 | 1 | 1,"[-30, 104]"
8,0.0.6,1,2,CCSprite,CCSpriteArmLeft,2,walkin,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,30 | -10 | 30 | 45 | 30,1 | 1 | 1 | 1 | 1,30
8,0.0.6,1,2,CCSprite,CCSpriteArmLeft,2,walkin,visible,1,1,0,true,1,0
8,0.0.6,1,2,CCSprite,CCSpriteArmLeft,3,order,visible,1,1,0,true,1,0
8,0.0.6,1,2,CCSprite,CCSpriteArmLeft,4,like,position,3,4,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5,"[-34, 104] | [-26, 102] | [-19, 98] | [-26, 102]",1 | 1 | 1 | 1,"[-30, 104]"
8,0.0.6,1,2,CCSprite,CCSpriteArmLeft,4,like,rotation,2,4,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5,10 | 60 | 100 | 60,1 | 1 | 1 | 1,30
8,0.0.6,1,2,CCSprite,CCSpriteArmLeft,4,like,visible,1,3,0 | 0.3333333432674408 | 0.5,true | true | true,1 | 1 | 1,0
9,0.0.7,1,2,CCSprite,CCSpriteArm,5,angry,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[0, 77] | [0, 80] | [0, 77] | [0, 80] | [0, 77]",1 | 1 | 1 | 1 | 1,"[0, 77]"
9,0.0.7,1,2,CCSprite,CCSpriteArm,5,angry,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | 0 | 0 | 0 | 0,1 | 1 | 1 | 1 | 1,0
9,0.0.7,1,2,CCSprite,CCSpriteArm,5,angry,visible,1,1,0,true,1,0
10,0.0.8,1,2,CCSprite,CCSpriteFace,2,walkin,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-3, 76] | [-3, 74] | [-3, 76] | [-3, 74] | [-3, 76]",1 | 1 | 1 | 1 | 1,"[-3, 76]"
10,0.0.8,1,2,CCSprite,CCSpriteFace,4,like,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-3, 81] | [-3, 76] | [-3, 76] | [-3, 76] | [-3, 81]",1 | 1 | 1 | 1 | 1,"[-3, 76]"
10,0.0.8,1,2,CCSprite,CCSpriteFace,4,like,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,-10 | 0 | 10 | 0 | -10,1 | 1 | 1 | 1 | 1,0
10,0.0.8,1,2,CCSprite,CCSpriteFace,5,angry,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-3, 78] | [-3, 74] | [-3, 78] | [-3, 74] | [-3, 78]",1 | 1 | 1 | 1 | 1,"[-3, 76]"
10,0.0.8,1,2,CCSprite,CCSpriteFace,5,angry,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | 0 | 0 | 0 | 0,1 | 1 | 1 | 1 | 1,0
10,0.0.8,1,2,CCSprite,CCSpriteFace,6,eat,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-3, 76] | [-5, 74] | [-3, 76] | [-5, 74] | [-3, 76]",1 | 1 | 1 | 1 | 1,"[-3, 76]"
10,0.0.8,1,2,CCSprite,CCSpriteFace,6,eat,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | 5 | 0 | 5 | 0,1 | 1 | 1 | 1 | 1,0
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,2,walkin,visible,1,1,0,true,1,0
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,3,order,displayFrame,7,3,0 | 0.20000000298023224 | 0.4000000059604645,"[animal_tiger_eye_01.png, animal/animal_tiger.plist] | [animal_tiger_eye_05.png, animal/animal_tiger.plist] | [animal_tiger_eye_01.png, animal/animal_tiger.plist]",0 | 0 | 0,"[animal_tiger_eye_01.png, animal/animal_tiger.plist]"
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,3,order,visible,1,1,0,true,1,0
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,4,like,displayFrame,7,1,0,"[animal_tiger_eye_02.png, animal/animal_tiger.plist]",0,"[animal_tiger_eye_01.png, animal/animal_tiger.plist]"
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,4,like,visible,1,1,0,true,1,0
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,5,angry,displayFrame,7,1,0,"[animal_tiger_eye_03.png, animal/animal_tiger.plist]",0,"[animal_tiger_eye_01.png, animal/animal_tiger.plist]"
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,5,angry,visible,1,1,0,true,1,0
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,6,eat,displayFrame,7,1,0,"[animal_tiger_eye_04.png, animal/animal_tiger.plist]",0,"[animal_tiger_eye_01.png, animal/animal_tiger.plist]"
11,0.0.8.0,10,3,CCSprite,CCSpriteEye,6,eat,visible,1,1,0,true,1,0
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,2,walkin,visible,1,1,0,true,1,0
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,3,order,visible,1,1,0,true,1,0
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,4,like,displayFrame,7,1,0,"[animal_tiger_mouse_02.png, animal/animal_tiger.plist]",0,"[animal_tiger_mouse_01.png, animal/animal_tiger.plist]"
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,4,like,position,3,1,0,"[60, 39]",1,"[61, 46]"
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,4,like,visible,1,1,0,true,1,0
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,5,angry,displayFrame,7,1,0,"[animal_tiger_mouse_03.png, animal/animal_tiger.plist]",0,"[animal_tiger_mouse_01.png, animal/animal_tiger.plist]"
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,5,angry,position,3,1,0,"[61, 42]",1,"[61, 46]"
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,5,angry,visible,1,1,0,true,1,0
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,6,eat,displayFrame,7,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[animal_tiger_mouse_01.png, animal/animal_tiger.plist] | [animal_tiger_mouse_04.png, animal/animal_tiger.plist] | [animal_tiger_mouse_01.png, animal/animal_tiger.plist] | [animal_tiger_mouse_04.png, animal/animal_tiger.plist] | [animal_tiger_mouse_01.png, animal/animal_tiger.plist]",0 | 0 | 0 | 0 | 0,"[animal_tiger_mouse_01.png, animal/animal_tiger.plist]"
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,6,eat,position,3,9,0 | 0.13333334028720856 | 0.1666666716337204 | 0.30000001192092896 | 0.3333333432674408 | 0.46666666865348816 | 0.5 | 0.6333333253860474 | 0.6666666865348816,"[61, 43] | [61, 43] | [61, 38] | [61, 38] | [61, 43] | [61, 43] | [61, 38] | [61, 38] | [61, 43]",1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,"[61, 46]"
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,6,eat,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | 0 | 0 | 0 | 0,1 | 1 | 1 | 1 | 1,0
12,0.0.8.1,10,3,CCSprite,CCSpriteMouse,6,eat,visible,1,1,0,true,1,0
13,0.0.9,1,2,CCSprite,CCSpriteArmLeft3,6,eat,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-65, 108] | [-68, 102] | [-65, 108] | [-68, 102] | [-65, 108]",1 | 1 | 1 | 1 | 1,"[-65, 109]"
13,0.0.9,1,2,CCSprite,CCSpriteArmLeft3,6,eat,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | -20 | 0 | -20 | 0,1 | 1 | 1 | 1 | 1,0
13,0.0.9,1,2,CCSprite,CCSpriteArmLeft3,6,eat,visible,1,1,0,true,1,0
14,0.0.10,1,2,CCSprite,CCSpriteArmRight3,6,eat,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[54, 56] | [65, 75] | [54, 56] | [65, 75] | [54, 56]",1 | 1 | 1 | 1 | 1,"[54, 56]"
14,0.0.10,1,2,CCSprite,CCSpriteArmRight3,6,eat,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | -50 | 0 | -50 | 0,1 | 1 | 1 | 1 | 1,0
14,0.0.10,1,2,CCSprite,CCSpriteArmRight3,6,eat,visible,1,1,0,true,1,0
15,0.0.11,1,2,CCSprite,CCSpriteEffAngry,5,angry,displayFrame,7,6,0 | 0.10000000149011612 | 0.20000000298023224 | 0.36666667461395264 | 0.46666666865348816 | 0.5666666626930237,"[animal_tiger_angry_0001.png, animal/animal_tiger.plist] | [animal_tiger_angry_0002.png, animal/animal_tiger.plist] | [animal_tiger_angry_0003.png, animal/animal_tiger.plist] | [animal_tiger_angry_0001.png, animal/animal_tiger.plist] | [animal_tiger_angry_0002.png, animal/animal_tiger.plist] | [animal_tiger_angry_0003.png, animal/animal_tiger.plist]",0 | 0 | 0 | 0 | 0 | 0,"[animal_tiger_angry_0001.png, animal/animal_tiger.plist]"
15,0.0.11,1,2,CCSprite,CCSpriteEffAngry,5,angry,visible,1,4,0 | 0.30000001192092896 | 0.36666667461395264 | 0.6333333253860474,true | true | true | true,1 | 1 | 1 | 1,0
16,0.0.12,1,2,CCSprite,CCSpriteEffEat1,6,eat,displayFrame,7,7,0 | 0.10000000149011612 | 0.20000000298023224 | 0.30000001192092896 | 0.4000000059604645 | 0.5 | 0.6000000238418579,"[animal_tiger_eat_effect0001.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0002.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0001.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0002.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0001.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0002.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0001.png, animal/animal_tiger.plist]",0 | 0 | 0 | 0 | 0 | 0 | 0,"[animal_tiger_eat_effect0001.png, animal/animal_tiger.plist]"
16,0.0.12,1,2,CCSprite,CCSpriteEffEat1,6,eat,visible,1,1,0,true,1,0
17,0.0.13,1,2,CCSprite,CCSpriteEffEat2,6,eat,displayFrame,7,7,0 | 0.10000000149011612 | 0.20000000298023224 | 0.30000001192092896 | 0.4000000059604645 | 0.5 | 0.6000000238418579,"[animal_tiger_eat_effect0002.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0001.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0002.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0001.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0002.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0001.png, animal/animal_tiger.plist] | [animal_tiger_eat_effect0002.png, animal/animal_tiger.plist]",0 | 0 | 0 | 0 | 0 | 0 | 0,"[animal_tiger_eat_effect0002.png, animal/animal_tiger.plist]"
17,0.0.13,1,2,CCSprite,CCSpriteEffEat2,6,eat,visible,1,1,0,true,1,0
