nodeId,path,parentId,depth,displayName,atlasPlist,frameName,position,positionBase,anchorPoint,scale,rotation,rotationBase,flipX,flipY,visible,visibleBase,visibleSequences,positionSequences,rotationSequences,displayFrameSequences
26,0.0.14.5,20,3,CCSpriteArmLeftNormal,animal/animal_horse.plist,animal_horse_arm_01.png,"[-705, 923, 0]","[-705, 923]","[0.5, 1]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin,2:walkin,2:walkin,
27,0.0.15,1,2,CCSpriteFaceAngry,animal/animal_horse.plist,animal_horse_face_angry.png,"[-769, 825, 0]","[-769, 825]","[0.5, 0]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
28,0.0.15.0,27,3,CCSpriteEye,animal/animal_horse.plist,animal_horse_eye_angry.png,"[60, 51, 0]","[60, 51]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
29,0.0.15.1,27,3,CCSpriteMouse,animal/animal_horse.plist,animal_horse_mouse_04.png,"[64, 20, 0]","[64, 20]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
30,0.0.16,1,2,CCSpriteFace,animal/animal_horse.plist,animal_horse_face.png,"[8, 81, 0]","[-742, 896]","[0.5, 0]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 3:order | 4:like | 6:eat,2:walkin | 3:order | 4:like | 6:eat,2:walkin | 3:order | 4:like | 6:eat,
31,0.0.16.0,30,3,CCSpriteEye,animal/animal_horse.plist,animal_horse_eye_01.png,"[-701, 812, 0]","[-701, 812]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 3:order,2:walkin | 3:order,2:walkin | 3:order,
32,0.0.16.1,30,3,CCSpriteEyeClose_0,animal/animal_horse.plist,animal_horse_eye_02.png,"[-638, 708, 0]","[-638, 708]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:order,3:order,,
33,0.0.16.2,30,3,CCSpriteEyeSmile,animal/animal_horse.plist,animal_horse_eye_smile.png,"[57, 49, 0]","[-711, 700]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,3:order | 4:like | 6:eat,3:order | 4:like | 6:eat,4:like,
34,0.0.16.3,30,3,CCSpriteMouse,animal/animal_horse.plist,animal_horse_mouse_01.png,"[-700, 786, 0]","[-700, 786]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 3:order,2:walkin | 3:order,2:walkin | 3:order,
35,0.0.16.4,30,3,CCSpriteMouseDance,animal/animal_horse.plist,animal_horse_mouse_04.png,"[-708, 736, 0]","[-708, 736]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,4:like,4:like,4:like,
36,0.0.16.5,30,3,CCSpriteMouseEat_0,animal/animal_horse.plist,animal_horse_mouse_02.png,"[59, 14, 0]","[-655, 656]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
37,0.0.16.6,30,3,CCSpriteMouseEat_1,animal/animal_horse.plist,animal_horse_mouse_03.png,"[59, 16, 0]","[-663, 682]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
38,0.0.17,1,2,CCSpriteArmLeftOut,animal/animal_horse.plist,animal_horse_arm_04.png,"[-722, 851, 0]","[-722, 851]","[0.800000011920929, 0.800000011920929]","[1, 1, false, 0]",0,0,false,false,true,1,4:like,4:like,4:like,
39,0.0.18,1,2,CCSpriteArmRightOut,animal/animal_horse.plist,animal_horse_arm_03.png,"[-760, 893, 0]","[-760, 893]","[0.10000000149011612, 0.8999999761581421]","[1, 1, false, 0]",0,0,false,false,true,1,4:like,4:like,4:like,
40,0.0.19,1,2,CCSpriteMusicEffect0,animal/animal_horse.plist,animal_horse_music_0001.png,"[-767, 880, 0]","[-767, 880]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
41,0.0.20,1,2,CCSpriteMusicEffect1,animal/animal_horse.plist,animal_horse_music_0002.png,"[-690, 905, 0]","[-690, 905]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
42,0.0.21,1,2,CCSpriteMusicEffect2,animal/animal_horse.plist,animal_horse_music_0003.png,"[-779, 859, 0]","[-779, 859]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
43,0.0.22,1,2,CCSpriteMusicEffect3,animal/animal_horse.plist,animal_horse_music_0004.png,"[-704, 908, 0]","[-704, 908]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
44,0.0.23,1,2,CCSpriteMusicEffect4,animal/animal_horse.plist,animal_horse_music_0005.png,"[-720, 916, 0]","[-720, 916]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
45,0.0.24,1,2,CCSpriteMusicEffect5,animal/animal_horse.plist,animal_horse_music_0006.png,"[-699, 875, 0]","[-699, 875]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
46,0.0.25,1,2,CCSpriteMusicEffect6,animal/animal_horse.plist,animal_horse_music_0006.png,"[-766, 922, 0]","[-766, 922]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
47,0.0.26,1,2,CCSpriteMusicEffect7,animal/animal_horse.plist,animal_horse_music_0007.png,"[-790, 834, 0]","[-790, 834]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
48,0.0.27,1,2,CCSpriteMusicEffect8,animal/animal_horse.plist,animal_horse_music_0008.png,"[-740, 851, 0]","[-740, 851]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
49,0.0.28,1,2,CCSpriteMusicEffect9,animal/animal_horse.plist,animal_horse_music_0009.png,"[-738, 799, 0]","[-738, 799]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
50,0.1,0,1,CCSpriteAngryEffect_0,animal/animal_horse.plist,animal_horse_angry_effect0001.png,"[-765, 863, 0]","[-765, 863]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
51,0.2,0,1,CCSpriteAngryEffect_1,animal/animal_horse.plist,animal_horse_angry_effect0003.png,"[-758, 869, 0]","[-758, 869]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
52,0.3,0,1,CCSpriteAngryEffect_2,animal/animal_horse.plist,animal_horse_angry_effect0006.png,"[-777, 831, 0]","[-777, 831]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
53,0.4,0,1,CCSpriteArmEatLeft,animal/animal_horse.plist,animal_horse_arm_02.png,"[-39, 92, 0]","[-735, 842]","[1, 1]","[1, 1, false, 0]",-110,0,false,false,true,1,6:eat,6:eat,6:eat,
54,0.5,0,1,CCSpriteArmEatRight,animal/animal_horse.plist,animal_horse_arm_05.png,"[39, 77, 0]","[-802, 779]","[0.699999988079071, 0.4000000059604645]","[1, 1, false, 0]",-30,0,false,false,true,1,6:eat,6:eat,6:eat,
55,0.6,0,1,CCSpriteEatEffectLeft_0,animal/animal_horse.plist,animal_horse_eat0001.png,"[-24, 91, 0]","[-767, 943]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
56,0.7,0,1,CCSpriteEatEffectLeft_1,animal/animal_horse.plist,animal_horse_eat0002.png,"[-21, 87, 0]","[-728, 892]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
57,0.8,0,1,CCSpriteEatEffectRight_0,animal/animal_horse.plist,animal_horse_eat0001.png,"[34, 87, 0]","[-727, 929]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
58,0.9,0,1,CCSpriteEatEffectRight_1,animal/animal_horse.plist,animal_horse_eat0002.png,"[34, 86, 0]","[-787, 864]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
