nodeId,path,parentId,depth,displayName,atlasPlist,frameName,position,positionBase,anchorPoint,scale,rotation,rotationBase,flipX,flipY,visible,visibleBase,visibleSequences,positionSequences,rotationSequences,displayFrameSequences
16,0.1.4,11,2,CCSpriteTearLeft1,animal/animal_rabbit.plist,animal_rabbit_tear_1.png,"[-702, 893, 0]","[-702, 893]","[1, 1]","[1, 1, false, 0]",,,true,false,true,1,5:angry,5:angry,,
17,0.1.5,11,2,CCSpriteTearLeft2,animal/animal_rabbit.plist,animal_rabbit_tear_2.png,"[-758, 889, 0]","[-758, 889]","[1, 1]","[1, 1, false, 0]",,,true,false,true,1,5:angry,5:angry,,
18,0.1.6,11,2,CCSpriteEarRight,animal/animal_rabbit.plist,animal_rabbit_ear_1.png,"[22, 67, 0]","[-737, 768]","[0.5, 0]","[1, 1, false, 0]",10,10,false,false,true,1,2:walkin | 3:order | 6:eat,2:walkin | 3:order | 6:eat,2:walkin | 6:eat,
19,0.1.7,11,2,CCSpriteEarRight2,animal/animal_rabbit.plist,animal_rabbit_ear_0.png,"[-740, 772, 0]","[-740, 772]","[0.5, 0]","[1, 1, false, 0]",20,20,false,false,true,1,4:like,4:like,4:like,
20,0.1.8,11,2,CCSpriteFace,animal/animal_rabbit.plist,animal_rabbit_face_0.png,"[-789, 795, 0]","[-789, 795]","[0.5, 0]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin,2:walkin,2:walkin,
21,0.1.9,11,2,CCSpriteFaceLike,animal/animal_rabbit.plist,animal_rabbit_face_1.png,"[-759, 842, 0]","[-759, 842]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
22,0.1.10,11,2,CCSpriteEarAngryLeft,animal/animal_rabbit.plist,animal_rabbit_ear_2.png,"[-827, 926, 0]","[-827, 926]","[0.5, 0]","[1, 1, false, 0]",200,200,false,false,true,1,5:angry,5:angry,5:angry,
23,0.1.11,11,2,CCSpriteEarAngryRight,animal/animal_rabbit.plist,animal_rabbit_ear_2.png,"[-709, 779, 0]","[-709, 779]","[0.5, 0]","[1, 1, false, 0]",160,160,false,false,true,1,5:angry,5:angry,5:angry,
24,0.1.12,11,2,CCSpriteEarLeftFlip,animal/animal_rabbit.plist,animal_rabbit_ear_1.png,"[-708, 890, 0]","[-708, 890]","[0.5, 0]","[1, 1, false, 0]",0,0,true,false,true,1,1:walkout,1:walkout,1:walkout,
25,0.1.13,11,2,CCSpriteFaceFlip,animal/animal_rabbit.plist,animal_rabbit_face_0.png,"[-747, 857, 0]","[-747, 857]","[0.5, 0.5]","[1, 1, false, 0]",,,true,false,true,1,1:walkout,1:walkout,,
26,0.1.14,11,2,CCSpriteFaceAngry,animal/animal_rabbit.plist,animal_rabbit_face_2.png,"[-786, 835, 0]","[-786, 835]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
27,0.1.15,11,2,CCSpriteFaceVacant,animal/animal_rabbit.plist,animal_rabbit_face_3.png,"[1, 0, 0]","[-824, 671]","[0.5, 0]","[1, 1, false, 0]",0,0,false,false,true,1,3:order | 6:eat,3:order | 6:eat,6:eat,
28,0.1.15.0,27,3,CCSpriteEyeEat,animal/animal_rabbit.plist,animal_rabbit_eye_eat.png,"[50, 39, 0]","[-740, 823]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
29,0.1.15.1,27,3,CCSpriteMouseEat_0,animal/animal_rabbit.plist,animal_rabbit_mouse_eat_0.png,"[49, 32, 0]","[-673, 848]","[0.5, 1]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
30,0.1.15.2,27,3,CCSpriteMouseEat_1,animal/animal_rabbit.plist,animal_rabbit_mouse_eat_1.png,"[49, 32, 0]","[-630, 801]","[0.5, 1]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
31,0.1.16,11,2,CCSpriteEarLeft,animal/animal_rabbit.plist,animal_rabbit_ear_0.png,"[-12, 65, 0]","[-731, 766]","[0.5, 0]","[1, 1, false, 0]",-20,-20,false,false,true,1,2:walkin | 3:order | 4:like | 6:eat,2:walkin | 3:order | 4:like | 6:eat,2:walkin | 4:like | 6:eat,
32,0.1.17,11,2,CCSpriteMouseCry0,animal/animal_rabbit.plist,animal_rabbit_mouse_cry_0.png,"[-794, 761, 0]","[-794, 761]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
33,0.1.18,11,2,CCSpriteMouseCry1,animal/animal_rabbit.plist,animal_rabbit_mouse_cry_1.png,"[-797, 823, 0]","[-797, 823]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
34,0.1.19,11,2,CCSpriteMouseNormal,animal/animal_rabbit.plist,animal_rabbit_mouse_normal.png,"[-710, 731, 0]","[-710, 731]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:order,3:order,,
35,0.1.20,11,2,CCSpriteEyeNormal_0,animal/animal_rabbit.plist,animal_rabbit_eye_normal_0.png,"[-745, 793, 0]","[-745, 793]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:order,3:order,,
36,0.1.21,11,2,CCSpriteEyeNormal_1,animal/animal_rabbit.plist,animal_rabbit_eye_normal_1.png,"[-721, 734, 0]","[-721, 734]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:order,3:order,,
37,0.1.22,11,2,CCSpriteEyeNormal_2,animal/animal_rabbit.plist,animal_rabbit_eye_normal_2.png,"[-752, 743, 0]","[-752, 743]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:order,3:order,,
38,0.1.23,11,2,CCSpriteEarRightFlip,animal/animal_rabbit.plist,animal_rabbit_ear_0.png,"[-786, 799, 0]","[-786, 799]","[0.5, 0]","[1, 1, false, 0]",0,0,false,false,true,1,1:walkout,1:walkout,1:walkout,
39,0.2,0,1,CCSpriteCryArmLeft,animal/animal_rabbit.plist,animal_rabbit_arm_0.png,"[-745, 947, 0]","[-745, 947]","[0.5, 1]","[1, 1, false, 0]",180,180,true,false,true,1,5:angry,5:angry,5:angry,
40,0.3,0,1,CCSpriteCryArmRight,animal/animal_rabbit.plist,animal_rabbit_arm_0.png,"[-766, 929, 0]","[-766, 929]","[0.5, 1]","[1, 1, false, 0]",180,180,false,false,true,1,5:angry,5:angry,5:angry,
41,0.4,0,1,CCSpriteEatArmLeft,animal/animal_rabbit.plist,animal_rabbit_arm_1.png,"[-36, 70, 0]","[-747, 887]","[0, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,6:eat,6:eat,6:eat,
42,0.5,0,1,CCSpriteEatArmRight,animal/animal_rabbit.plist,animal_rabbit_arm_2.png,"[38, 67, 0]","[-702, 934]","[1, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,6:eat,6:eat,6:eat,
43,0.6,0,1,CCSpriteSpitRight_0,animal/animal_rabbit.plist,animal_rabbit_spit_0.png,"[-21, 67, 0]","[-748, 868]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
44,0.7,0,1,CCSpriteSpitRight_1,animal/animal_rabbit.plist,animal_rabbit_spit_1.png,"[-27, 67, 0]","[-752, 720]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
45,0.8,0,1,CCSpriteSpitLeft_0,animal/animal_rabbit.plist,animal_rabbit_spit_0.png,"[26, 69, 0]","[-733, 936]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
46,0.9,0,1,CCSpriteSpitLeft_1,animal/animal_rabbit.plist,animal_rabbit_spit_1.png,"[26, 69, 0]","[-734, 849]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
