nodeId,path,parentId,depth,displayName,atlasPlist,frameName,position,positionBase,anchorPoint,scale,rotation,rotationBase,flipX,flipY,visible,visibleBase,visibleSequences,positionSequences,rotationSequences,displayFrameSequences
26,0.0.15,1,2,CCSpriteLeg,animal/animal_dear.plist,animal_dear_leg_01.png,"[-16, 24, 0]","[-16, 24]","[0.5, 1]","[1, 1, false, 0]",0,0,true,false,false,0,4:like,4:like,4:like,
27,0.1,0,1,CCSpriteSpitLeft_0,animal/animal_dear.plist,animal_dear_effect_eat2_01.png,"[-19, 101.5, 0]","[-751, 573]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
28,0.2,0,1,CCSpriteSpitLeft_1,animal/animal_dear.plist,animal_dear_effect_eat2_02.png,"[-19, 101.5, 0]","[-724, 644]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
29,0.3,0,1,CCSpriteSpitRight_0,animal/animal_dear.plist,animal_dear_effect_eat2_01.png,"[41, 103, 0]","[-781, 604]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
30,0.4,0,1,CCSpriteSpitRight_1,animal/animal_dear.plist,animal_dear_effect_eat2_02.png,"[41, 103, 0]","[-776, 609]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
31,0.5,0,1,CCSpriteMusicEffect0,animal/animal_dear.plist,animal_dear_music_0001.png,"[-767, 880, 0]","[-767, 880]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
32,0.6,0,1,CCSpriteMusicEffect1,animal/animal_dear.plist,animal_dear_music_0002.png,"[-690, 905, 0]","[-690, 905]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
33,0.7,0,1,CCSpriteMusicEffect2,animal/animal_dear.plist,animal_dear_music_0003.png,"[-779, 859, 0]","[-779, 859]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
34,0.8,0,1,CCSpriteMusicEffect3,animal/animal_dear.plist,animal_dear_music_0004.png,"[-704, 908, 0]","[-704, 908]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
35,0.9,0,1,CCSpriteMusicEffect4,animal/animal_dear.plist,animal_dear_music_0005.png,"[-720, 916, 0]","[-720, 916]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
36,0.10,0,1,CCSpriteMusicEffect5,animal/animal_dear.plist,animal_dear_music_0006.png,"[-699, 875, 0]","[-699, 875]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
37,0.11,0,1,CCSpriteMusicEffect6,animal/animal_dear.plist,animal_dear_music_0007.png,"[-766, 922, 0]","[-766, 922]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
38,0.12,0,1,CCSpriteMusicEffect7,animal/animal_dear.plist,animal_dear_music_0008.png,"[-790, 834, 0]","[-790, 834]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
39,0.13,0,1,CCSpriteMusicEffect8,animal/animal_dear.plist,animal_dear_music_0009.png,"[-740, 851, 0]","[-740, 851]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:like,4:like,,
