nodeId,path,parentId,depth,baseClass,displayName,sequenceId,sequenceName,property,keyframeType,keyframeCount,times,values,easingTypes,baseValue
19,0.0.11,1,2,CCSprite,CCSpriteEatEffect1,6,eat,visible,1,4,0 | 0.06666667014360428 | 0.3333333432674408 | 0.4000000059604645,true | true | true | true,1 | 1 | 1 | 1,0
20,0.0.12,1,2,CCSprite,CCSpriteEatEffect2,6,eat,position,3,1,0,"[10, 81]",1,"[-386, -6]"
20,0.0.12,1,2,CCSprite,CCSpriteEatEffect2,6,eat,visible,1,4,0.06666667014360428 | 0.13333334028720856 | 0.4000000059604645 | 0.46666666865348816,true | true | true | true,1 | 1 | 1 | 1,0
21,0.0.13,1,2,CCSprite,CCSpriteEatEffect3,6,eat,position,3,1,0,"[10, 81]",1,"[-400, -13]"
21,0.0.13,1,2,CCSprite,CCSpriteEatEffect3,6,eat,visible,1,4,0.13333334028720856 | 0.20000000298023224 | 0.46666666865348816 | 0.5333333611488342,true | true | true | true,1 | 1 | 1 | 1,0
22,0.0.14,1,2,CCSprite,CCSpriteEatEffect4,6,eat,position,3,1,0,"[10, 81]",1,"[-398, -10]"
22,0.0.14,1,2,CCSprite,CCSpriteEatEffect4,6,eat,visible,1,4,0.20000000298023224 | 0.2666666805744171 | 0.5333333611488342 | 0.6000000238418579,true | true | true | true,1 | 1 | 1 | 1,0
23,0.0.15,1,2,CCSprite,CCSpriteEatEffect5,6,eat,position,3,1,0,"[9, 81]",1,"[-397, -18]"
23,0.0.15,1,2,CCSprite,CCSpriteEatEffect5,6,eat,visible,1,4,0.2666666805744171 | 0.3333333432674408 | 0.6000000238418579 | 0.6666666865348816,true | true | true | true,1 | 1 | 1 | 1,1
24,0.0.16,1,2,CCSprite,CCSpriteTailOut,1,walkout,position,3,3,0 | 0.3333333432674408 | 0.6666666865348816,"[31, 33] | [31, 33] | [31, 33]",1 | 1 | 1,"[-363, -17]"
24,0.0.16,1,2,CCSprite,CCSpriteTailOut,1,walkout,rotation,2,3,0 | 0.3333333432674408 | 0.6666666865348816,-30 | 10 | -30,1 | 1 | 1,-30
25,0.0.17,1,2,CCSprite,CCSpriteLegOut,1,walkout,position,3,3,0 | 0.3333333432674408 | 0.6666666865348816,"[-14, 33] | [13, 33] | [-14, 33]",1 | 1 | 1,"[-367, -27]"
25,0.0.17,1,2,CCSprite,CCSpriteLegOut,1,walkout,rotation,2,3,0 | 0.3333333432674408 | 0.6666666865348816,20 | -30 | 20,1 | 1 | 1,20
26,0.0.18,1,2,CCSprite,CCSpriteLegOut,1,walkout,position,3,3,0 | 0.3333333432674408 | 0.6666666865348816,"[24, 33] | [7, 29] | [24, 33]",1 | 1 | 1,"[-339, 16]"
26,0.0.18,1,2,CCSprite,CCSpriteLegOut,1,walkout,rotation,2,3,0 | 0.3333333432674408 | 0.6666666865348816,-30 | 30 | -30,1 | 1 | 1,-30
27,0.0.19,1,2,CCSprite,CCSpriteArmOut,1,walkout,position,3,3,0 | 0.3333333432674408 | 0.6666666865348816,"[-15, 73] | [-11, 69] | [-15, 73]",1 | 1 | 1,"[-352, 17]"
27,0.0.19,1,2,CCSprite,CCSpriteArmOut,1,walkout,rotation,2,3,0 | 0.3333333432674408 | 0.6666666865348816,-20 | 60 | -20,1 | 1 | 1,-20
28,0.0.20,1,2,CCSprite,CCSpriteBodyOut,1,walkout,position,3,1,0,"[8, 50]",1,"[-352, 0]"
28,0.0.20,1,2,CCSprite,CCSpriteBodyOut,1,walkout,rotation,2,1,0,0,1,0
29,0.0.21,1,2,CCSprite,CCSpriteheadOut,1,walkout,position,3,3,0 | 0.3333333432674408 | 0.6666666865348816,"[14, 61] | [9, 62] | [14, 61]",1 | 1 | 1,"[-333, -15]"
29,0.0.21,1,2,CCSprite,CCSpriteheadOut,1,walkout,rotation,2,3,0 | 0.3333333432674408 | 0.6666666865348816,0 | 10 | 0,1 | 1 | 1,0
31,0.0.22,1,2,CCSprite,CCSpriteArmOut,1,walkout,position,3,3,0 | 0.3333333432674408 | 0.6666666865348816,"[35, 73] | [32, 73] | [35, 73]",1 | 1 | 1,"[-295, 46]"
31,0.0.22,1,2,CCSprite,CCSpriteArmOut,1,walkout,rotation,2,3,0 | 0.3333333432674408 | 0.6666666865348816,35 | -45 | 35,1 | 1 | 1,35
