nodeId,path,parentId,depth,displayName,atlasPlist,frameName,position,positionBase,anchorPoint,scale,rotation,rotationBase,flipX,flipY,visible,visibleBase,visibleSequences,positionSequences,rotationSequences,displayFrameSequences
12,0.0.5.4,7,3,CCSpriteLike,animal/animal_sister.plist,animal_sister_face_like.png,"[-285, -56, 0]","[-285, -56]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,,,,4:like,,
13,0.0.6,1,2,CCSpriteArm,animal/animal_sister.plist,animal_sister_arm_bend02.png,"[-313, 18, 0]","[-313, 18]","[0.5, 1]","[1, 1, false, 0]",30,30,false,false,,,,2:walkin | 3:order | 4:like,2:walkin | 3:order | 4:like,
14,0.0.6.0,13,3,CCSprite,animal/animal_sister.plist,animal_sister_arm_bend01.png,"[12, 48, 0]","[12, 48]","[0.5, 1]","[1, 1, false, 0]",,,false,false,,,,3:order,,
15,0.0.7,1,2,CCSpriteArm,animal/animal_sister.plist,animal_sister_arm_bend01.png,"[-34, 73, 0]","[-343, 33]","[0.5, 1]","[1, 1, false, 0]",-20,,false,false,,,,6:eat,,
16,0.0.8,1,2,CCSpriteArm,animal/animal_sister.plist,animal_sister_arm_bend02.png,"[-33, 45, 0]","[-341, 55]","[0.5, 1]","[1, 1, false, 0]",-140,,false,false,,,,6:eat,,
17,0.0.9,1,2,CCSpriteArm,animal/animal_sister.plist,animal_sister_arm_bend02.png,"[41, 50, 0]","[-290, 34]","[0.5, 1]","[1, 1, false, 0]",140,,false,false,,,,6:eat,,
18,0.0.10,1,2,CCSpriteEatEffect0,animal/animal_sister.plist,animal_sister_effect_eat01.png,"[10, 81, 0]","[-385, -2]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
19,0.0.11,1,2,CCSpriteEatEffect1,animal/animal_sister.plist,animal_sister_effect_eat02.png,"[10, 81, 0]","[-400, -13]","[0.5, 0.5]","[1, 1, false, 0]",-5,,false,false,true,0,6:eat,6:eat,,
20,0.0.12,1,2,CCSpriteEatEffect2,animal/animal_sister.plist,animal_sister_effect_eat03.png,"[10, 81, 0]","[-386, -6]","[0.5, 0.5]","[1, 1, false, 0]",-5,,false,false,false,0,6:eat,6:eat,,
21,0.0.13,1,2,CCSpriteEatEffect3,animal/animal_sister.plist,animal_sister_effect_eat04.png,"[10, 81, 0]","[-400, -13]","[0.5, 0.5]","[1, 1, false, 0]",-5,,false,false,false,0,6:eat,6:eat,,
22,0.0.14,1,2,CCSpriteEatEffect4,animal/animal_sister.plist,animal_sister_effect_eat05.png,"[10, 81, 0]","[-398, -10]","[0.5, 0.5]","[1, 1, false, 0]",-5,,false,false,false,0,6:eat,6:eat,,
23,0.0.15,1,2,CCSpriteEatEffect5,animal/animal_sister.plist,animal_sister_effect_eat05.png,"[9, 81, 0]","[-397, -18]","[0.5, 0.5]","[1, 1, false, 0]",-5,,false,false,false,1,6:eat,6:eat,,
24,0.0.16,1,2,CCSpriteTailOut,animal/animal_sister.plist,animal_sister_tail.png,"[-363, -17, 0]","[-363, -17]","[0, 0.5]","[1, 1, false, 0]",-30,-30,true,false,,,,1:walkout,1:walkout,
25,0.0.17,1,2,CCSpriteLegOut,animal/animal_sister.plist,animal_sister_leg.png,"[-367, -27, 0]","[-367, -27]","[0.5, 1]","[1, 1, false, 0]",20,20,true,false,,,,1:walkout,1:walkout,
26,0.0.18,1,2,CCSpriteLegOut,animal/animal_sister.plist,animal_sister_leg.png,"[-339, 16, 0]","[-339, 16]","[0.5, 1]","[1, 1, false, 0]",-30,-30,true,false,,,,1:walkout,1:walkout,
27,0.0.19,1,2,CCSpriteArmOut,animal/animal_sister.plist,animal_sister_arm_normal.png,"[-352, 17, 0]","[-352, 17]","[0.5, 1]","[1, 1, false, 0]",-20,-20,true,false,,,,1:walkout,1:walkout,
28,0.0.20,1,2,CCSpriteBodyOut,animal/animal_sister.plist,animal_sister_body.png,"[-352, 0, 0]","[-352, 0]","[0.5, 0.5]","[1, 1, false, 0]",0,0,true,false,,,,1:walkout,1:walkout,
29,0.0.21,1,2,CCSpriteheadOut,animal/animal_sister.plist,animal_sister_head.png,"[-333, -15, 0]","[-333, -15]","[0.5, 0]","[1, 1, false, 0]",0,0,true,false,,,,1:walkout,1:walkout,
30,0.0.21.0,29,3,CCSprite,animal/animal_sister.plist,animal_sister_face_normal.png,"[41, 38, 0]",,"[0.5, 0.5]","[1, 1, false, 0]",,,true,false,,,,,,
31,0.0.22,1,2,CCSpriteArmOut,animal/animal_sister.plist,animal_sister_arm_normal.png,"[-295, 46, 0]","[-295, 46]","[0.5, 1]","[1, 1, false, 0]",35,35,true,false,,,,1:walkout,1:walkout,
