nodeId,path,parentId,depth,displayName,atlasPlist,frameName,position,positionBase,anchorPoint,scale,rotation,rotationBase,flipX,flipY,visible,visibleBase,visibleSequences,positionSequences,rotationSequences,displayFrameSequences
12,0.0.6,1,2,CCSpriteArmOutLeft,animal/animal_poodle.plist,animal_poodle_arm_normal.png,"[-649, 687, 0]","[-649, 687]","[0.5, 1]","[1, 1, false, 0]",0,0,false,false,true,1,1:walkout,1:walkout,1:walkout,
13,0.0.7,1,2,CCSpriteLegLeft,animal/animal_poodle.plist,animal_poodle_leg.png,"[16, 42, 0]","[-664, 702]","[0.5, 1]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,
14,0.0.8,1,2,CCSpriteLegRight,animal/animal_poodle.plist,animal_poodle_leg.png,"[-15, 42, 0]","[-647, 622]","[0.5, 1]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,
15,0.0.9,1,2,CCSpriteArmAngryRight,animal/animal_poodle.plist,animal_poodle_arm_angry.png,"[-655, 618, 0]","[-655, 618]","[0.5, 1]","[1, 1, false, 0]",-20,-20,true,false,true,1,5:angry,5:angry,5:angry,
16,0.0.10,1,2,CCSpriteArmBendRight,animal/animal_poodle.plist,animal_poodle_arm_bend.png,"[-675, 603, 0]","[-675, 603]","[0.5, 1]","[1, 1, false, 0]",-50,-50,false,false,true,1,2:walkin | 6:eat,2:walkin | 6:eat,2:walkin | 6:eat,
17,0.0.11,1,2,CCSpriteArmRight,animal/animal_poodle.plist,animal_poodle_arm_normal.png,"[24, 93, 0]","[-615, 675]","[0.5, 1]","[1, 1, false, 0]",-20,-20,true,false,true,1,4:like | 7:order,4:like | 7:order,4:like | 7:order,
18,0.0.12,1,2,CCSpriteBody,animal/animal_poodle.plist,animal_poodle_body.png,"[0, 61, 0]","[-610, 744]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,
19,0.0.13,1,2,CCSpriteEarRight,animal/animal_poodle.plist,animal_poodle_ear.png,"[32, 155, 0]","[-638, 703]","[0.5, 1]","[1, 1, false, 0]",-20,-20,false,false,true,1,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,
20,0.0.14,1,2,CCSpriteFace,animal/animal_poodle.plist,animal_poodle_face.png,"[-2, 79, 0]","[-678, 656]","[0.5, 0]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,
21,0.0.14.0,20,3,CCSpriteEyeClose,animal/animal_poodle.plist,animal_poodle_face_eye_close.png,"[56, 44, 0]","[-611, 532]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,false,1,7:order,7:order,7:order,
22,0.0.14.1,20,3,CCSpriteMouseSmile,animal/animal_poodle.plist,animal_poodle_face_mouth_smile.png,"[-656, 543, 0]","[-656, 543]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,4:like | 6:eat,4:like | 6:eat,4:like | 6:eat,
23,0.0.14.2,20,3,CCSpriteEyeSmile,animal/animal_poodle.plist,animal_poodle_face_eye_smile.png,"[-683, 555, 0]","[-683, 555]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,4:like | 6:eat,4:like | 6:eat,4:like | 6:eat,
24,0.0.14.3,20,3,CCSpriteEye,animal/animal_poodle.plist,animal_poodle_face_eye_normal.png,"[56, 44, 0]","[-528, 658]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 6:eat | 7:order,2:walkin | 6:eat | 7:order,2:walkin | 7:order,
25,0.0.14.4,20,3,CCSpriteMouseEat0,animal/animal_poodle.plist,animal_poodle_face_mouth_eat01.png,"[-624, 553, 0]","[-624, 553]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
26,0.0.14.5,20,3,CCSpriteMouseEat1,animal/animal_poodle.plist,animal_poodle_face_mouth_eat02.png,"[-627, 529, 0]","[-627, 529]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
27,0.0.14.6,20,3,CCSpriteMouse,animal/animal_poodle.plist,animal_poodle_face_mouth_normal.png,"[57, 23, 0]","[-630, 461]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 7:order,2:walkin | 7:order,2:walkin | 7:order,
28,0.0.14.7,20,3,CCSpriteEarLeft,animal/animal_poodle.plist,animal_poodle_ear.png,"[12, 73, 0]","[11, 56]","[0.5, 1]","[1, 1, false, 0]",20,15,false,false,true,1,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,
29,0.0.14.8,20,3,CCSpriteRibbon,animal/animal_poodle.plist,animal_poodle_ribbon.png,"[18, 66, 0]","[14, 53]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,2:walkin | 4:like | 5:angry | 6:eat | 7:order,
30,0.0.14.9,20,3,CCSpriteEyeAngry,animal/animal_poodle.plist,animal_poodle_face_eye_angry.png,"[-661, 500, 0]","[-661, 500]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,5:angry,5:angry,5:angry,
31,0.0.14.10,20,3,CCSpriteMouseAngry,animal/animal_poodle.plist,animal_poodle_face_mouth_angry.png,"[-623, 534, 0]","[-623, 534]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,5:angry,5:angry,5:angry,
32,0.0.15,1,2,CCSpriteArmLeft,animal/animal_poodle.plist,animal_poodle_arm_normal.png,"[-25, 92, 0]","[-696, 653]","[0.5, 1]","[1, 1, false, 0]",20,20,false,false,true,1,4:like | 7:order,4:like | 7:order,4:like | 7:order,
33,0.0.16,1,2,CCSpriteArmBendLeft,animal/animal_poodle.plist,animal_poodle_arm_bend.png,"[-658, 676, 0]","[-658, 676]","[0.5, 1]","[1, 1, false, 0]",-50,-50,false,false,true,1,2:walkin | 6:eat,2:walkin | 6:eat,2:walkin | 6:eat,
34,0.0.17,1,2,CCSpriteArmAngryLeft,animal/animal_poodle.plist,animal_poodle_arm_angry.png,"[-654, 680, 0]","[-654, 680]","[0.5, 1]","[1, 1, false, 0]",20,20,false,false,true,1,5:angry,5:angry,5:angry,
35,0.0.18,1,2,CCSpriteAngryEffect0,animal/animal_poodle.plist,animal_poodle_effect_angry01.png,"[-637, 606, 0]","[-637, 606]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,5:angry,5:angry,5:angry,
36,0.0.19,1,2,CCSpriteAngryEffect1,animal/animal_poodle.plist,animal_poodle_effect_angry02.png,"[-671, 621, 0]","[-671, 621]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,5:angry,5:angry,5:angry,
37,0.0.20,1,2,CCSpriteAngryEffect2,animal/animal_poodle.plist,animal_poodle_effect_angry03.png,"[-643, 705, 0]","[-643, 705]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,5:angry,5:angry,5:angry,
38,0.0.21,1,2,CCSpriteEatEffect0,animal/animal_poodle.plist,animal_poodle_effect_eat01.png,"[-677, 605, 0]","[-677, 605]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
39,0.0.22,1,2,CCSpriteEatEffect1,animal/animal_poodle.plist,animal_poodle_effect_eat02.png,"[-666, 693, 0]","[-666, 693]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
40,0.0.23,1,2,CCSpriteEatEffect2,animal/animal_poodle.plist,animal_poodle_effect_eat03.png,"[-719, 688, 0]","[-719, 688]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
41,0.0.24,1,2,CCSpriteEatEffect3,animal/animal_poodle.plist,animal_poodle_effect_eat04.png,"[-669, 733, 0]","[-669, 733]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
42,0.0.25,1,2,CCSpriteEatEffect4,animal/animal_poodle.plist,animal_poodle_effect_eat05.png,"[-599, 639, 0]",,"[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,6:eat,,6:eat,
