nodeId,path,parentId,depth,baseClass,displayName,sequenceId,sequenceName,property,keyframeType,keyframeCount,times,values,easingTypes,baseValue
11,0.0.5.3,7,3,CCSprite,CCSpriteMouseNormal,1,walkout,position,3,1,0,"[34, 24]",1,"[27, 18]"
11,0.0.5.3,7,3,CCSprite,CCSpriteMouseNormal,1,walkout,rotation,2,1,0,0,1,0
11,0.0.5.3,7,3,CCSprite,CCSpriteMouseNormal,1,walkout,visible,1,1,0,true,1,1
12,0.0.6,1,2,CCSprite,CCSpriteArmOutLeft,1,walkout,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[24, 90] | [16, 83] | [24, 90] | [16, 83] | [24, 90]",1 | 1 | 1 | 1 | 1,"[-649, 687]"
12,0.0.6,1,2,CCSprite,CCSpriteArmOutLeft,1,walkout,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,-30 | -60 | -30 | -60 | -30,1 | 1 | 1 | 1 | 1,0
12,0.0.6,1,2,CCSprite,CCSpriteArmOutLeft,1,walkout,visible,1,1,0,true,1,1
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,2,walkin,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[12, 38] | [6, 39] | [3, 40] | [6, 39] | [12, 38]",1 | 1 | 1 | 1 | 1,"[-664, 702]"
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,2,walkin,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,-30 | 30 | 40 | 30 | -30,1 | 1 | 1 | 1 | 1,0
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,2,walkin,visible,1,1,0,true,1,1
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,4,like,position,3,1,0,"[16, 42]",1,"[-664, 702]"
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,4,like,rotation,2,1,0,0,1,0
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,4,like,visible,1,1,0,true,1,1
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,5,angry,position,3,1,0,"[16, 42]",1,"[-664, 702]"
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,5,angry,rotation,2,1,0,0,1,0
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,5,angry,visible,1,1,0,true,1,1
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,6,eat,position,3,1,0,"[16, 42]",1,"[-664, 702]"
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,6,eat,rotation,2,1,0,0,1,0
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,6,eat,visible,1,1,0,true,1,1
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,7,order,position,3,1,0,"[16, 42]",1,"[-664, 702]"
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,7,order,rotation,2,1,0,0,1,0
13,0.0.7,1,2,CCSprite,CCSpriteLegLeft,7,order,visible,1,1,0,true,1,1
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,2,walkin,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-11, 38] | [-1, 35] | [9, 37] | [-1, 35] | [-11, 38]",1 | 1 | 1 | 1 | 1,"[-647, 622]"
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,2,walkin,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,30 | -10 | -30 | -10 | 30,1 | 1 | 1 | 1 | 1,0
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,2,walkin,visible,1,1,0,true,1,1
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,4,like,position,3,1,0,"[-15, 42]",1,"[-647, 622]"
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,4,like,rotation,2,1,0,0,1,0
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,4,like,visible,1,1,0,true,1,1
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,5,angry,position,3,1,0,"[-15, 42]",1,"[-647, 622]"
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,5,angry,rotation,2,1,0,0,1,0
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,5,angry,visible,1,1,0,true,1,1
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,6,eat,position,3,1,0,"[-15, 42]",1,"[-647, 622]"
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,6,eat,rotation,2,1,0,0,1,0
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,6,eat,visible,1,1,0,true,1,1
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,7,order,position,3,1,0,"[-15, 42]",1,"[-647, 622]"
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,7,order,rotation,2,1,0,0,1,0
14,0.0.8,1,2,CCSprite,CCSpriteLegRight,7,order,visible,1,1,0,true,1,1
15,0.0.9,1,2,CCSprite,CCSpriteArmAngryRight,5,angry,position,3,1,0,"[23, 91]",1,"[-655, 618]"
15,0.0.9,1,2,CCSprite,CCSpriteArmAngryRight,5,angry,rotation,2,1,0,-20,1,-20
15,0.0.9,1,2,CCSprite,CCSpriteArmAngryRight,5,angry,visible,1,1,0,true,1,1
16,0.0.10,1,2,CCSprite,CCSpriteArmBendRight,2,walkin,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[23, 86] | [15, 81] | [15, 81] | [15, 81] | [23, 86]",1 | 1 | 1 | 1 | 1,"[-675, 603]"
16,0.0.10,1,2,CCSprite,CCSpriteArmBendRight,2,walkin,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | -30 | -50 | -30 | 0,1 | 1 | 1 | 1 | 1,-50
16,0.0.10,1,2,CCSprite,CCSpriteArmBendRight,2,walkin,visible,1,1,0,true,1,1
16,0.0.10,1,2,CCSprite,CCSpriteArmBendRight,6,eat,position,3,5,0 | 0.13333334028720856 | 0.2666666805744171 | 0.4000000059604645 | 0.5333333611488342,"[14, 83] | [14, 83] | [13.5, 74.5] | [14, 83] | [14, 83]",1 | 1 | 1 | 1 | 1,"[-675, 603]"
16,0.0.10,1,2,CCSprite,CCSpriteArmBendRight,6,eat,rotation,2,5,0 | 0.13333334028720856 | 0.2666666805744171 | 0.4000000059604645 | 0.5333333611488342,-50 | -50 | -110 | -50 | -50,1 | 1 | 1 | 1 | 1,-50
16,0.0.10,1,2,CCSprite,CCSpriteArmBendRight,6,eat,visible,1,1,0,true,1,1
17,0.0.11,1,2,CCSprite,CCSpriteArmRight,4,like,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[14, 68] | [17, 71] | [14, 68] | [17, 71] | [14, 68]",1 | 1 | 1 | 1 | 1,"[-615, 675]"
17,0.0.11,1,2,CCSprite,CCSpriteArmRight,4,like,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,-140 | -125 | -140 | -125 | -140,1 | 1 | 1 | 1 | 1,-20
17,0.0.11,1,2,CCSprite,CCSpriteArmRight,4,like,visible,1,1,0,true,1,1
17,0.0.11,1,2,CCSprite,CCSpriteArmRight,7,order,position,3,1,0,"[24, 93]",1,"[-615, 675]"
17,0.0.11,1,2,CCSprite,CCSpriteArmRight,7,order,rotation,2,1,0,-20,1,-20
17,0.0.11,1,2,CCSprite,CCSpriteArmRight,7,order,visible,1,1,0,true,1,1
18,0.0.12,1,2,CCSprite,CCSpriteBody,2,walkin,position,3,1,0,"[0, 56]",1,"[-610, 744]"
18,0.0.12,1,2,CCSprite,CCSpriteBody,2,walkin,rotation,2,1,0,0,1,0
18,0.0.12,1,2,CCSprite,CCSpriteBody,2,walkin,visible,1,1,0,true,1,1
18,0.0.12,1,2,CCSprite,CCSpriteBody,4,like,position,3,1,0,"[0, 61]",1,"[-610, 744]"
18,0.0.12,1,2,CCSprite,CCSpriteBody,4,like,rotation,2,1,0,0,1,0
18,0.0.12,1,2,CCSprite,CCSpriteBody,4,like,visible,1,1,0,true,1,1
18,0.0.12,1,2,CCSprite,CCSpriteBody,5,angry,position,3,1,0,"[0, 61]",1,"[-610, 744]"
18,0.0.12,1,2,CCSprite,CCSpriteBody,5,angry,rotation,2,1,0,0,1,0
18,0.0.12,1,2,CCSprite,CCSpriteBody,5,angry,visible,1,1,0,true,1,1
18,0.0.12,1,2,CCSprite,CCSpriteBody,6,eat,position,3,1,0,"[0, 61]",1,"[-610, 744]"
18,0.0.12,1,2,CCSprite,CCSpriteBody,6,eat,rotation,2,1,0,0,1,0
18,0.0.12,1,2,CCSprite,CCSpriteBody,6,eat,visible,1,1,0,true,1,1
18,0.0.12,1,2,CCSprite,CCSpriteBody,7,order,position,3,1,0,"[0, 61]",1,"[-610, 744]"
18,0.0.12,1,2,CCSprite,CCSpriteBody,7,order,rotation,2,1,0,0,1,0
18,0.0.12,1,2,CCSprite,CCSpriteBody,7,order,visible,1,1,0,true,1,1
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,2,walkin,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[31, 149] | [31, 149] | [31, 149] | [31, 149] | [31, 149]",1 | 1 | 1 | 1 | 1,"[-638, 703]"
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,2,walkin,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,-20 | -40 | -20 | -40 | -20,1 | 1 | 1 | 1 | 1,-20
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,2,walkin,visible,1,1,0,true,1,1
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,4,like,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[32, 155] | [16, 164] | [37, 155] | [16, 164] | [37, 155]",1 | 1 | 1 | 1 | 1,"[-638, 703]"
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,4,like,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,-20 | -50 | -20 | -50 | -20,1 | 1 | 1 | 1 | 1,-20
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,4,like,visible,1,1,0,true,1,1
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,5,angry,position,3,7,0 | 0.10000000149011612 | 0.20000000298023224 | 0.30000001192092896 | 0.4000000059604645 | 0.5333333611488342 | 0.6666666865348816,"[21, 163] | [23, 161] | [21, 163] | [23, 161] | [21, 163] | [23, 161] | [21, 163]",1 | 1 | 1 | 1 | 1 | 1 | 1,"[-638, 703]"
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,5,angry,rotation,2,7,0 | 0.10000000149011612 | 0.20000000298023224 | 0.30000001192092896 | 0.4000000059604645 | 0.5333333611488342 | 0.6666666865348816,-30 | -30 | -30 | -30 | -30 | -30 | -30,1 | 1 | 1 | 1 | 1 | 1 | 1,-20
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,5,angry,visible,1,1,0,true,1,1
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,6,eat,position,3,1,0,"[32, 155]",1,"[-638, 703]"
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,6,eat,rotation,2,1,0,-20,1,-20
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,6,eat,visible,1,1,0,true,1,1
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,7,order,position,3,1,0,"[32, 155]",1,"[-638, 703]"
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,7,order,rotation,2,1,0,-20,1,-20
19,0.0.13,1,2,CCSprite,CCSpriteEarRight,7,order,visible,1,1,0,true,1,1
20,0.0.14,1,2,CCSprite,CCSpriteFace,2,walkin,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-2, 73] | [-2, 74] | [-2, 73] | [-2, 74] | [-2, 73]",1 | 1 | 1 | 1 | 1,"[-678, 656]"
20,0.0.14,1,2,CCSprite,CCSpriteFace,2,walkin,rotation,2,1,0,0,1,0
20,0.0.14,1,2,CCSprite,CCSpriteFace,2,walkin,visible,1,1,0,true,1,1
20,0.0.14,1,2,CCSprite,CCSpriteFace,4,like,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[-2, 79] | [-2, 79] | [-2, 79] | [-2, 79] | [-2, 79]",1 | 1 | 1 | 1 | 1,"[-678, 656]"
20,0.0.14,1,2,CCSprite,CCSpriteFace,4,like,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | -10 | 0 | -10 | 0,1 | 1 | 1 | 1 | 1,0
20,0.0.14,1,2,CCSprite,CCSpriteFace,4,like,visible,1,1,0,true,1,1
20,0.0.14,1,2,CCSprite,CCSpriteFace,5,angry,position,3,7,0 | 0.10000000149011612 | 0.20000000298023224 | 0.30000001192092896 | 0.4000000059604645 | 0.5333333611488342 | 0.6666666865348816,"[0, 78] | [2, 76] | [0, 78] | [2, 76] | [0, 78] | [2, 76] | [0, 78]",1 | 1 | 1 | 1 | 1 | 1 | 1,"[-678, 656]"
20,0.0.14,1,2,CCSprite,CCSpriteFace,5,angry,rotation,2,7,0 | 0.10000000149011612 | 0.20000000298023224 | 0.30000001192092896 | 0.4000000059604645 | 0.5333333611488342 | 0.6666666865348816,-7 | -7 | -7 | -7 | -7 | -7 | -7,1 | 1 | 1 | 1 | 1 | 1 | 1,0
20,0.0.14,1,2,CCSprite,CCSpriteFace,5,angry,visible,1,1,0,true,1,1
20,0.0.14,1,2,CCSprite,CCSpriteFace,6,eat,position,3,1,0,"[-2, 79]",1,"[-678, 656]"
20,0.0.14,1,2,CCSprite,CCSpriteFace,6,eat,rotation,2,1,0,0,1,0
20,0.0.14,1,2,CCSprite,CCSpriteFace,6,eat,visible,1,1,0,true,1,1
20,0.0.14,1,2,CCSprite,CCSpriteFace,7,order,position,3,1,0,"[-2, 79]",1,"[-678, 656]"
20,0.0.14,1,2,CCSprite,CCSpriteFace,7,order,rotation,2,1,0,0,1,0
20,0.0.14,1,2,CCSprite,CCSpriteFace,7,order,visible,1,1,0,true,1,1
21,0.0.14.0,20,3,CCSprite,CCSpriteEyeClose,7,order,position,3,1,0.1666666716337204,"[56, 44]",1,"[-611, 532]"
21,0.0.14.0,20,3,CCSprite,CCSpriteEyeClose,7,order,rotation,2,1,0.1666666716337204,0,1,0
21,0.0.14.0,20,3,CCSprite,CCSpriteEyeClose,7,order,visible,1,2,0.1666666716337204 | 0.2666666805744171,true | true,1 | 1,1
22,0.0.14.1,20,3,CCSprite,CCSpriteMouseSmile,4,like,position,3,1,0,"[57, 24]",1,"[-656, 543]"
22,0.0.14.1,20,3,CCSprite,CCSpriteMouseSmile,4,like,rotation,2,1,0,0,1,0
22,0.0.14.1,20,3,CCSprite,CCSpriteMouseSmile,4,like,visible,1,1,0,true,1,1
22,0.0.14.1,20,3,CCSprite,CCSpriteMouseSmile,6,eat,position,3,1,0,"[57, 24]",1,"[-656, 543]"
22,0.0.14.1,20,3,CCSprite,CCSpriteMouseSmile,6,eat,rotation,2,1,0,0,1,0
22,0.0.14.1,20,3,CCSprite,CCSpriteMouseSmile,6,eat,visible,1,3,0 | 0.5333333611488342 | 0.9333333373069763,true | true | true,1 | 1 | 1,1
23,0.0.14.2,20,3,CCSprite,CCSpriteEyeSmile,4,like,position,3,1,0,"[57, 43]",1,"[-683, 555]"
23,0.0.14.2,20,3,CCSprite,CCSpriteEyeSmile,4,like,rotation,2,1,0,0,1,0
23,0.0.14.2,20,3,CCSprite,CCSpriteEyeSmile,4,like,visible,1,1,0,true,1,1
23,0.0.14.2,20,3,CCSprite,CCSpriteEyeSmile,6,eat,position,3,1,0,"[57, 43]",1,"[-683, 555]"
23,0.0.14.2,20,3,CCSprite,CCSpriteEyeSmile,6,eat,rotation,2,1,0,0,1,0
23,0.0.14.2,20,3,CCSprite,CCSpriteEyeSmile,6,eat,visible,1,2,0 | 0.5333333611488342,true | true,1 | 1,1
24,0.0.14.3,20,3,CCSprite,CCSpriteEye,2,walkin,position,3,1,0,"[55, 45]",1,"[-528, 658]"
24,0.0.14.3,20,3,CCSprite,CCSpriteEye,2,walkin,rotation,2,1,0,0,1,0
24,0.0.14.3,20,3,CCSprite,CCSpriteEye,2,walkin,visible,1,1,0,true,1,1
24,0.0.14.3,20,3,CCSprite,CCSpriteEye,6,eat,position,3,1,0.5333333611488342,"[56, 44]",1,"[-528, 658]"
24,0.0.14.3,20,3,CCSprite,CCSpriteEye,6,eat,visible,1,1,0.5333333611488342,true,1,1
24,0.0.14.3,20,3,CCSprite,CCSpriteEye,7,order,position,3,1,0,"[56, 44]",1,"[-528, 658]"
24,0.0.14.3,20,3,CCSprite,CCSpriteEye,7,order,rotation,2,1,0,0,1,0
24,0.0.14.3,20,3,CCSprite,CCSpriteEye,7,order,visible,1,3,0 | 0.1666666716337204 | 0.2666666805744171,true | true | true,1 | 1 | 1,1
25,0.0.14.4,20,3,CCSprite,CCSpriteMouseEat0,6,eat,position,3,1,0.5333333611488342,"[57, 25]",1,"[-624, 553]"
25,0.0.14.4,20,3,CCSprite,CCSpriteMouseEat0,6,eat,visible,1,4,0.5333333611488342 | 0.6333333253860474 | 0.7333333492279053 | 0.8333333134651184,true | true | true | true,1 | 1 | 1 | 1,1
26,0.0.14.5,20,3,CCSprite,CCSpriteMouseEat1,6,eat,position,3,1,0.6333333253860474,"[57, 25]",1,"[-627, 529]"
26,0.0.14.5,20,3,CCSprite,CCSpriteMouseEat1,6,eat,visible,1,4,0.6333333253860474 | 0.7333333492279053 | 0.8333333134651184 | 0.9333333373069763,true | true | true | true,1 | 1 | 1 | 1,1
27,0.0.14.6,20,3,CCSprite,CCSpriteMouse,2,walkin,position,3,1,0,"[57, 24]",1,"[-630, 461]"
27,0.0.14.6,20,3,CCSprite,CCSpriteMouse,2,walkin,rotation,2,1,0,0,1,0
27,0.0.14.6,20,3,CCSprite,CCSpriteMouse,2,walkin,visible,1,1,0,true,1,1
27,0.0.14.6,20,3,CCSprite,CCSpriteMouse,7,order,position,3,1,0,"[57, 23]",1,"[-630, 461]"
27,0.0.14.6,20,3,CCSprite,CCSpriteMouse,7,order,rotation,2,1,0,0,1,0
27,0.0.14.6,20,3,CCSprite,CCSpriteMouse,7,order,visible,1,1,0,true,1,1
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,2,walkin,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[13, 78] | [17, 74] | [13, 78] | [17, 74] | [13, 78]",1 | 1 | 1 | 1 | 1,"[11, 56]"
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,2,walkin,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,20 | 40 | 20 | 40 | 20,1 | 1 | 1 | 1 | 1,15
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,2,walkin,visible,1,1,0,true,1,1
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,4,like,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[12, 73] | [18.72000503540039, 70.79965209960938] | [12, 73] | [18.72000503540039, 70.79965209960938] | [12, 73]",1 | 1 | 1 | 1 | 1,"[11, 56]"
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,4,like,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,20 | 50 | 20 | 50 | 20,1 | 1 | 1 | 1 | 1,15
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,4,like,visible,1,1,0,true,1,1
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,5,angry,position,3,1,0,"[12, 73]",1,"[11, 56]"
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,5,angry,rotation,2,1,0,20,1,15
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,5,angry,visible,1,1,0,true,1,1
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,6,eat,position,3,1,0,"[12, 73]",1,"[11, 56]"
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,6,eat,rotation,2,1,0,20,1,15
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,6,eat,visible,1,1,0,true,1,1
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,7,order,position,3,1,0,"[12, 73]",1,"[11, 56]"
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,7,order,rotation,2,1,0,20,1,15
28,0.0.14.7,20,3,CCSprite,CCSpriteEarLeft,7,order,visible,1,1,0,true,1,1
29,0.0.14.8,20,3,CCSprite,CCSpriteRibbon,2,walkin,position,3,1,0,"[17, 70]",1,"[14, 53]"
29,0.0.14.8,20,3,CCSprite,CCSpriteRibbon,2,walkin,rotation,2,1,0,0,1,0
