nodeId,path,parentId,depth,displayName,atlasPlist,frameName,position,positionBase,anchorPoint,scale,rotation,rotationBase,flipX,flipY,visible,visibleBase,visibleSequences,positionSequences,rotationSequences,displayFrameSequences
18,0.0.14,1,2,CCSpriteEarRight,animal/animal_hippo.plist,animal_hippo_ear.png,"[-6, 171, 0]","[-848, 872]","[0.5, 0]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 3:order | 4:like | 5:angry | 6:eat,2:walkin | 3:order | 4:like | 5:angry | 6:eat,2:walkin | 3:order | 4:like | 5:angry | 6:eat,
19,0.0.15,1,2,CCSpriteFaceAngry,animal/animal_hippo.plist,animal_hippo_face_angry.png,"[-894, 871, 0]","[-894, 871]","[0.5, 0]","[1, 1, false, 0]",0,0,false,false,true,1,5:angry,5:angry,5:angry,
20,0.0.15.0,19,3,CCSpriteMouse,animal/animal_hippo.plist,animal_hippo_mouth_angry.png,"[60, 19, 0]","[60, 19]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
21,0.0.15.1,19,3,CCSpriteEye,animal/animal_hippo.plist,animal_hippo_eye_angry.png,"[66, 65, 0]","[66, 65]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
22,0.0.16,1,2,CCSpriteFace,animal/animal_hippo.plist,animal_hippo_face_normal.png,"[-5, 85, 0]","[-876, 900]","[0.5, 0]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 3:order | 4:like | 6:eat,2:walkin | 3:order | 4:like | 6:eat,2:walkin | 3:order | 4:like | 6:eat,
23,0.0.16.0,22,3,CCSpriteMouse,animal/animal_hippo.plist,animal_hippo_mouth_normal_eat02.png,"[65, 23, 0]","[65, 21]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,false,1,2:walkin | 3:order | 6:eat,2:walkin | 3:order | 6:eat,2:walkin | 3:order,
24,0.0.16.1,22,3,CCSpriteMouseEat,animal/animal_hippo.plist,animal_hippo_mouth_eat01.png,"[71, 19, 0]","[-762, 836]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,6:eat,6:eat,6:eat,
25,0.0.16.2,22,3,CCSpriteMouseSmile,animal/animal_hippo.plist,animal_hippo_mouth_smile.png,"[-747, 827, 0]","[-747, 827]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,4:like,4:like,4:like,
26,0.0.16.3,22,3,CCSpriteEye,animal/animal_hippo.plist,animal_hippo_eye_normal.png,"[-769.7052001953125, 814.2783203125, 0]","[-769.7052001953125, 814.2783203125]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,2:walkin | 3:order,2:walkin | 3:order,2:walkin | 3:order,
27,0.0.16.4,22,3,CCSpriteEyeClose,animal/animal_hippo.plist,animal_hippo_eye_close.png,"[-811, 820, 0]","[-811, 820]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:order,3:order,,
28,0.0.16.5,22,3,CCSpriteEyeSmile,animal/animal_hippo.plist,animal_hippo_eye_smile.png,"[66, 69, 0]","[-781, 827]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,true,1,4:like | 6:eat,4:like | 6:eat,4:like | 6:eat,
29,0.0.17,1,2,CCSpriteArmBend,animal/animal_hippo.plist,animal_hippo_arm_bend.png,"[-49, 103, 0]","[-863, 914]","[1, 1]","[1, 1, false, 0]",-80,-90,false,false,true,1,5:angry | 6:eat,5:angry | 6:eat,5:angry | 6:eat,
30,0.0.18,1,2,CCSpriteArmLeft,animal/animal_hippo.plist,animal_hippo_arm_normal.png,"[-839, 923, 0]","[-839, 923]","[0.5, 1]","[1, 1, false, 0]",20,20,false,false,true,1,2:walkin | 3:order,2:walkin | 3:order,2:walkin | 3:order,
31,0.0.19,1,2,CCSpriteArmLeftSmile,animal/animal_hippo.plist,animal_hippo_arm_smile.png,"[-891, 900, 0]","[-891, 900]","[0.5, 1]","[1, 1, false, 0]",195,195,false,false,true,1,4:like,4:like,4:like,
32,0.0.20,1,2,CCSpriteEatEffect0,animal/animal_hippo.plist,animal_hippo_effect_eat01.png,"[2, 99, 0]","[-834, 889]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,1,6:eat,6:eat,,
33,0.0.21,1,2,CCSpriteEatEffect1,animal/animal_hippo.plist,animal_hippo_effect_eat02.png,"[2, 99, 0]","[-841, 882]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:eat,6:eat,,
34,0.0.22,1,2,CCSpriteAngryEffect0,animal/animal_hippo.plist,animal_hippo_effect_angry01.png,"[-894, 888, 0]","[-894, 888]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
35,0.0.23,1,2,CCSpriteAngryEffect1,animal/animal_hippo.plist,animal_hippo_effect_angry02.png,"[-794, 939, 0]","[-794, 939]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
36,0.0.24,1,2,CCSpriteAngryEffect2,animal/animal_hippo.plist,animal_hippo_effect_angry03.png,"[-809, 901, 0]","[-809, 901]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:angry,5:angry,,
