nodeId,path,parentId,depth,baseClass,displayName,sequenceId,sequenceName,property,keyframeType,keyframeCount,times,values,easingTypes,baseValue
12,0.0.10,1,2,CCSprite,CCSpriteTailOut,1,walkout,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[32, 35] | [31, 39] | [32, 35] | [32, 35] | [32, 35]",1 | 1 | 1 | 1 | 1,"[-543, 432]"
12,0.0.10,1,2,CCSprite,CCSpriteTailOut,1,walkout,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | -30 | 0 | 0 | 0,1 | 1 | 1 | 1 | 1,0
12,0.0.10,1,2,CCSprite,CCSpriteTailOut,3,walkout_pizza,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[32, 35] | [31, 39] | [32, 35] | [32, 35] | [32, 35]",1 | 1 | 1 | 1 | 1,"[-543, 432]"
12,0.0.10,1,2,CCSprite,CCSpriteTailOut,3,walkout_pizza,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | -30 | 0 | 0 | 0,1 | 1 | 1 | 1 | 1,0
13,0.0.11,1,2,CCSprite,CCSpriteBodyOut,1,walkout,position,3,1,0,"[2, 58]",1,"[-602, 435]"
13,0.0.11,1,2,CCSprite,CCSpriteBodyOut,3,walkout_pizza,position,3,1,0,"[2, 58]",1,"[-602, 435]"
14,0.0.12,1,2,CCSprite,CCSpriteBag,1,walkout,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[46, 22] | [12, 18] | [46, 22] | [62, 45] | [46, 22]",1 | 1 | 1 | 1 | 1,"[-646, 392]"
15,0.0.13,1,2,CCSprite,CCSpriteArmLeftOut,1,walkout,position,3,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,"[11, 88] | [16, 92] | [11, 88] | [7, 85] | [11, 88]",1 | 1 | 1 | 1 | 1,"[-592, 593]"
15,0.0.13,1,2,CCSprite,CCSpriteArmLeftOut,1,walkout,rotation,2,5,0 | 0.1666666716337204 | 0.3333333432674408 | 0.5 | 0.6666666865348816,0 | 40 | 0 | -30 | 0,1 | 1 | 1 | 1 | 1,0
16,0.0.14,1,2,CCSprite,CCSpriteHeadOut,1,walkout,position,3,1,0,"[-1, 123]",1,"[-653, 561]"
16,0.0.14,1,2,CCSprite,CCSpriteHeadOut,3,walkout_pizza,position,3,1,0,"[-1, 123]",1,"[-653, 561]"
17,0.0.15,1,2,CCSprite,CCSpriteArmLeftOutOut,3,walkout_pizza,position,3,1,0,"[27, 51]",1,"[-715, 377]"
18,0.0.16,1,2,CCSprite,CCSpriteBagPizza,3,walkout_pizza,position,3,1,0,"[51, 114]",1,"[-707, 424]"
