nodeId,path,parentId,depth,displayName,atlasPlist,frameName,position,positionBase,anchorPoint,scale,rotation,rotationBase,flipX,flipY,visible,visibleBase,visibleSequences,positionSequences,rotationSequences,displayFrameSequences
38,0.0.16.17,20,3,CCSpriteHat,animal/doggy.plist,doggy_hat_24.png,"[71, 103, 0]",,"[0.5, 0.5]","[1, 1, false, 0]",,,false,false,,,,,,
39,0.0.16.18,20,3,CCSpriteMouseGoal,animal/doggy2.plist,doggy_mouse_02.png,"[2132, 31, 0]","[2132, 31]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,,,,3:goal,,
40,0.0.16.19,20,3,CCSpriteTul,animal/doggy2.plist,doggy_scarp_12.png,"[75, 30, 0]","[75, 30]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,,,1:idle | 2:start | 3:goal | 4:fail | 5:perfect | 7:map_hello | 8:map_enter | 10:ready,,
41,0.0.17,1,2,CCSpriteArmRightOutHand,animal/doggy2.plist,doggy_hand_map.png,"[2215, 230, 0]","[2215, 230]","[0.5, 0.30000001192092896]","[1, 1, false, 0]",0,0,false,false,true,1,8:map_enter,8:map_enter,8:map_enter,
42,0.0.18,1,2,CCSpriteLeftHand,animal/doggy2.plist,doggy_hand_map.png,"[2195, 138, 0]","[2195, 138]","[0.5, 0.30000001192092896]","[1, 1, false, 0]",-20,-20,false,false,true,1,8:map_enter,8:map_enter,8:map_enter,
43,0.0.19,1,2,CCSpriteOpenGlow,animal/doggy2.plist,doggy_open_glow.png,"[2326, -17, 0]","[2326, -17]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,,,,10:ready,,
44,0.0.19.0,43,3,CCSprite,animal/doggy2.plist,doggy_open_indicator.png,"[250, 44, 0]",,"[0.5, 0.5]","[1, 1, false, 0]",,,false,false,,,,,,
45,0.0.19.1,43,3,CCSprite,animal/doggy2.plist,doggy_open_indicator.png,"[-44, 42, 0]",,"[0.5, 0.5]","[1, 1, false, 0]",,,true,false,,,,,,
46,0.0.20,1,2,CCSpriteOpen,animal/doggy2.plist,doggy_open.png,"[2142, 88, 0]","[2142, 88]","[0.5, 0.5]","[1, 1, false, 0]",0,0,false,false,,,,2:start | 10:ready,2:start | 10:ready,
47,0.0.21,1,2,CCSpriteTwinkle_01,animal/doggy2.plist,doggy_twinkle_01.png,"[2170, 240, 0]","[2170, 240]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:goal,3:goal,,
48,0.0.22,1,2,CCSpriteTwinkle_02,animal/doggy2.plist,doggy_twinkle_02.png,"[2168, 230, 0]","[2168, 230]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:goal,3:goal,,
49,0.0.23,1,2,CCSpriteTwinkle_03,animal/doggy2.plist,doggy_twinkle_03.png,"[2210, 320, 0]","[2210, 320]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:goal,3:goal,,
50,0.0.24,1,2,CCSpriteTwinkle_04,animal/doggy2.plist,doggy_twinkle_04.png,"[2200, 134, 0]","[2200, 134]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:goal,3:goal,,
51,0.0.25,1,2,CCSpriteTwinkle_05,animal/doggy2.plist,doggy_twinkle_05.png,"[2289, 37, 0]",,"[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,3:goal,,,
52,0.0.26,1,2,CCSpriteCryEffect_Left_0,animal/doggy2.plist,doggy_cry_effect_01.png,"[2308, -50, 0]","[2308, -50]","[0.5, 0.5]","[1, 1, false, 0]",,,true,false,true,1,4:fail,4:fail,,
53,0.0.27,1,2,CCSpriteCryEffect_Left_1,animal/doggy2.plist,doggy_cry_effect_02.png,"[2140, -68, 0]","[2140, -68]","[0.5, 0.5]","[1, 1, false, 0]",,,true,false,true,1,4:fail,4:fail,,
54,0.0.28,1,2,CCSpriteCryEffect_Left_2,animal/doggy2.plist,doggy_cry_effect_03.png,"[2248, 172, 0]","[2248, 172]","[0.5, 0.5]","[1, 1, false, 0]",,,true,false,true,1,4:fail,4:fail,,
55,0.0.29,1,2,CCSpriteCryEffect_Right_0,animal/doggy2.plist,doggy_cry_effect_01.png,"[2080, 116, 0]","[2080, 116]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:fail,4:fail,,
56,0.0.30,1,2,CCSpriteCryEffect_Right_1,animal/doggy2.plist,doggy_cry_effect_02.png,"[2104, 92, 0]","[2104, 92]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:fail,4:fail,,
57,0.0.31,1,2,CCSpriteCryEffect_Right_2,animal/doggy2.plist,doggy_cry_effect_03.png,"[2160, 98, 0]","[2160, 98]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,4:fail,4:fail,,
58,0.0.32,1,2,CCSpritePerfectEffect_1,animal/doggy3.plist,doggy_heart_01.png,"[2198, 75, 0]","[2198, 75]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
59,0.0.33,1,2,CCSpritePerfectEffect_2,animal/doggy3.plist,doggy_heart_02.png,"[2216, 265, 0]","[2216, 265]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
60,0.0.34,1,2,CCSpritePerfectEffect_3,animal/doggy3.plist,doggy_heart_03.png,"[2206, 229, 0]","[2206, 229]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
61,0.0.35,1,2,CCSpritePerfectEffect_4,animal/doggy3.plist,doggy_heart_04.png,"[2166, 105, 0]","[2166, 105]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
62,0.0.36,1,2,CCSpritePerfectEffect_5,animal/doggy3.plist,doggy_heart_05.png,"[2044, 193, 0]","[2044, 193]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
63,0.0.37,1,2,CCSpritePerfectEffect_6,animal/doggy3.plist,doggy_heart_06.png,"[2128, 107, 0]","[2128, 107]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
64,0.0.38,1,2,CCSpritePerfectEffect_7,animal/doggy3.plist,doggy_heart_07.png,"[2298, 219, 0]","[2298, 219]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
65,0.0.39,1,2,CCSpritePerfectEffect_8,animal/doggy3.plist,doggy_heart_08.png,"[2062, 227, 0]","[2062, 227]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
66,0.0.40,1,2,CCSpritePerfectEffect_9,animal/doggy3.plist,doggy_heart_09.png,"[2322, 185, 0]","[2322, 185]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
67,0.0.41,1,2,CCSpritePerfectEffect_10,animal/doggy3.plist,doggy_heart_10.png,"[2174, 201, 0]","[2174, 201]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
68,0.0.42,1,2,CCSpritePerfectEffect_11,animal/doggy3.plist,doggy_heart_11.png,"[2082, -85, 0]","[2082, -85]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
69,0.0.43,1,2,CCSpritePerfectEffect_12,animal/doggy3.plist,doggy_heart_12.png,"[2132, 211, 0]","[2132, 211]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
70,0.0.44,1,2,CCSpritePerfectEffect_13,animal/doggy3.plist,doggy_heart_13.png,"[2150, 257, 0]","[2150, 257]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,5:perfect,5:perfect,,
71,0.0.45,1,2,CCSpriteHatBack2,animal/doggy.plist,doggy_hat_24_1.png,"[2461, 400, 0]","[2461, 400]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,,,6:title,,
72,0.0.46,1,2,CCSpriteHatBack,animal/doggy.plist,doggy_cafe_19.png,"[2461, 400, 0]","[2461, 400]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,,,6:title,,
73,0.0.47,1,2,CCSpriteFaceTitle,animal/doggy2.plist,doggy_face_2.png,"[2180, 144, 0]","[2180, 144]","[0.5, 0.20000000298023224]","[1, 1, false, 0]",,,false,false,,,,6:title,,
74,0.0.47.0,73,3,CCSpriteEye_0,animal/doggy2.plist,doggy_eye_title_01.png,"[84, 90, 0]","[84, 90]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:title,6:title,,
75,0.0.47.1,73,3,CCSpriteEye_1,animal/doggy2.plist,doggy_eye_title_02.png,"[84, 90, 0]","[84, 90]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:title,6:title,,
76,0.0.47.2,73,3,CCSpriteEye_2,animal/doggy2.plist,doggy_eye_title_03.png,"[84, 90, 0]","[84, 90]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,true,1,6:title,6:title,,
77,0.0.47.3,73,3,CCSpriteHat,animal/doggy.plist,doggy_hat_24.png,"[101, 126, 0]",,"[0.5, 0.5]","[1, 1, false, 0]",,,false,false,,,,,,
78,0.0.47.4,73,3,CCSpriteTul,animal/doggy2.plist,doggy_scarp_12.png,"[105, 51, 0]","[105, 51]","[0.5, 0.5]","[1, 1, false, 0]",,,false,false,false,,,1:idle | 2:start | 3:goal | 4:fail | 5:perfect,,
